endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
http://news-summarizer-x402.vercel.app/sentiment,news-summarizer-x402.vercel.app,base,other,,false,0.5000,7174,8000,6,40,2026-08-21T03:56:07.733+00:00
http://news-summarizer-x402.vercel.app/summarize,news-summarizer-x402.vercel.app,base,other,,false,1.0000,5897,5971,3,63,2026-08-17T04:20:04.682+00:00
https://2s.io/api/agent/marketplace/discover,2s.io,base,other,,false,1.0000,92,276,3,94,2026-08-16T04:05:22.378+00:00
https://2s.io/api/agent/marketplace/profile,2s.io,base,other,,false,1.0000,131,228,3,94,2026-08-16T04:05:55.626+00:00
https://2s.io/api/business/sos-search,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,82,211,3,95,2026-08-21T04:01:29.581+00:00
https://2s.io/api/clinical/study-detail,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,209,288,3,94,2026-08-17T04:27:48.859+00:00
https://2s.io/api/dns/lookup,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,67,119,3,96,2026-08-21T04:01:52.363+00:00
https://2s.io/api/edu/school-lookup,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,183,189,3,94,2026-08-21T04:01:25.44+00:00
https://2s.io/api/finance/amortize,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,108,124,3,95,2026-08-21T04:02:34.948+00:00
https://2s.io/api/gov/representatives,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,60,123,3,95,2026-08-21T04:02:33.567+00:00
https://2s.io/api/watchers/status,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,168,213,3,94,2026-08-18T04:24:56.089+00:00
https://402.pinata.cloud/v1/retrieve/private/{cid},402.pinata.cloud,base,storage,1P,false,1.0000,53,175,3,95,2026-08-18T04:21:44.222+00:00
https://402utils.com/v1/facturx-extract,402utils.com,base,other,,false,1.0000,878,1191,3,82,2026-08-18T04:17:59.516+00:00
https://402utils.com/v1/facturx-generate,402utils.com,base,other,,false,1.0000,814,1012,3,82,2026-08-20T04:17:04.132+00:00
https://402utils.com/v1/image-optimize,402utils.com,base,other,,false,1.0000,64,1088,3,94,2026-08-18T04:18:26.345+00:00
https://402utils.com/v1/keywords,402utils.com,base,other,,false,1.0000,907,1067,3,82,2026-08-18T04:22:05.977+00:00
https://402utils.com/v1/peppol-lookup,402utils.com,base,other,,false,1.0000,41,1786,3,94,2026-08-21T03:58:03.112+00:00
https://402utils.com/v1/xlsx-extract,402utils.com,base,other,,false,1.0000,901,1083,3,82,2026-08-16T04:08:35.133+00:00
https://5-9-107-124.nip.io/defi-pool,5-9-107-124.nip.io,base,other,,false,1.0000,466,597,3,89,2026-08-16T04:04:40.071+00:00
https://5.75.142.199.sslip.io/paid/x402/report/56,5.75.142.199.sslip.io,base,other,,false,0.0000,443,451,3,40,2026-08-16T04:08:57.625+00:00
https://76.13.79.47.nip.io/token-signal-x402/v1/crypto-news-signal,76.13.79.47.nip.io,base,other,,false,1.0000,984,1010,3,80,2026-08-19T04:32:30.643+00:00
https://9dmb38pvlp8dr1d3rtfjpe934o.ingress.h4i-dedicated.eu-sw-2.digitalfrontier.so/api/seller/v4/public-data/baseline,9dmb38pvlp8dr1d3rtfjpe934o.ingress.h4i-dedicated.eu-sw-2.digitalfrontier.so,base,other,,false,1.0000,604,1077,3,86,2026-08-21T03:59:19.547+00:00
https://afriref.dev/v1/answers/income-tax,afriref.dev,base,other,,false,1.0000,1243,1819,6,76,2026-08-21T03:56:12.319+00:00
https://agent-compression-biz-production.up.railway.app/v1/rewrite,agent-compression-biz-production.up.railway.app,base,other,,false,1.0000,227,235,3,94,2026-08-18T04:24:54.075+00:00
https://agent-data-toolkit.onrender.com/repair,agent-data-toolkit.onrender.com,base,other,,false,1.0000,165,275,3,94,2026-08-18T04:20:32.151+00:00
