endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,275,332,21,92,2026-06-15T09:31:03.202+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,255,422,21,94,2026-06-15T09:29:59.157+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,167,380,21,40,2026-06-15T09:32:02.215+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,47,256,21,40,2026-06-15T09:33:17.718+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,110,349,18,40,2026-06-15T09:33:32.665+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,124,262,21,40,2026-06-15T09:32:56.003+00:00
https://agentic-video-market-service.onrender.com/v1/videos/sora2/generate,agentic-video-market-service.onrender.com,base,other,,false,1.0000,132,258,9,93,2026-06-15T09:22:23.179+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,166,356,21,95,2026-06-15T09:24:32.366+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,73,222,21,96,2026-06-15T09:23:37.202+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,216,411,21,93,2026-06-15T09:23:39.181+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base,data,1P,false,1.0000,77,206,21,96,2026-06-15T09:23:39.548+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base,data,1P,false,1.0000,212,633,21,93,2026-06-15T09:23:26.939+00:00
https://agentspec-one.vercel.app/generate/bazaar-metadata,agentspec-one.vercel.app,base,other,,false,1.0000,158,321,12,94,2026-06-12T07:37:51.896+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.7143,138,264,21,40,2026-06-15T09:21:54.307+00:00
https://alphapulse-omega.vercel.app/api/alpha/vaults,alphapulse-omega.vercel.app,base,other,,false,1.0000,107,194,21,95,2026-06-15T09:23:54.425+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,478,798,21,87,2026-06-15T09:27:40.381+00:00
https://api-production-853c.up.railway.app/v1/crypto/risk-brief,api-production-853c.up.railway.app,base,other,,false,1.0000,1071,1189,21,79,2026-06-15T09:24:21.513+00:00
https://api-production-853c.up.railway.app/v1/preflight,api-production-853c.up.railway.app,base,other,,false,1.0000,1056,1095,21,79,2026-06-15T09:25:14.254+00:00
https://api.402pixels.com/block/50/52,api.402pixels.com,base,other,,false,1.0000,113,443,21,93,2026-06-15T09:23:32.895+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,205,389,21,91,2026-06-15T09:20:13.571+00:00
https://api.402pixels.com/block/56/51,api.402pixels.com,base,other,,false,1.0000,206,228,21,93,2026-06-15T09:20:36.288+00:00
https://api.402pixels.com/block/56/52,api.402pixels.com,base,other,,false,1.0000,105,267,21,95,2026-06-15T09:30:18.523+00:00
https://api.402pixels.com/block/57/51,api.402pixels.com,base,other,,false,1.0000,108,323,21,93,2026-06-15T09:25:30.943+00:00
