endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,230,292,21,96,2026-06-25T08:13:54.558+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,235,357,21,96,2026-06-25T08:12:57.329+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,226,525,21,40,2026-06-25T08:15:05.616+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,216,399,21,40,2026-06-25T08:16:31.215+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,193,302,18,40,2026-06-24T07:47:38.039+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,211,265,21,40,2026-06-25T08:16:01.116+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,204,364,21,94,2026-06-25T08:05:50.878+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,197,376,21,93,2026-06-25T08:04:30.729+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,171,435,21,96,2026-06-25T08:04:34.844+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base,data,1P,false,1.0000,193,232,21,94,2026-06-25T08:04:35.641+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base,data,1P,false,1.0000,218,419,21,95,2026-06-25T08:04:24.312+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.0000,60,138,21,40,2026-06-25T08:02:05.652+00:00
https://alphapulse-omega.vercel.app/api/alpha/vaults,alphapulse-omega.vercel.app,base,other,,false,1.0000,119,205,12,95,2026-06-22T10:22:47.388+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,300,675,21,93,2026-06-25T08:09:26.449+00:00
https://api-production-853c.up.railway.app/v1/crypto/risk-brief,api-production-853c.up.railway.app,base,other,,false,1.0000,76,152,6,97,2026-06-20T08:26:03.373+00:00
https://api-production-853c.up.railway.app/v1/preflight,api-production-853c.up.railway.app,base,other,,false,1.0000,106,170,6,97,2026-06-20T08:26:55.738+00:00
https://api.402pixels.com/block/50/52,api.402pixels.com,base,other,,false,1.0000,91,293,6,95,2026-06-20T08:25:14.985+00:00
https://api.402pixels.com/block/53/52,api.402pixels.com,base,other,,false,1.0000,112,246,9,95,2026-06-25T08:08:28.127+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,251,567,21,93,2026-06-25T07:59:42.141+00:00
https://api.402pixels.com/block/56/51,api.402pixels.com,base,other,,false,1.0000,90,249,21,96,2026-06-25T08:00:10.757+00:00
https://api.402pixels.com/block/56/52,api.402pixels.com,base,other,,false,1.0000,86,451,6,94,2026-06-20T08:32:47.362+00:00
https://api.402pixels.com/block/57/51,api.402pixels.com,base,other,,false,1.0000,180,407,21,94,2026-06-25T08:06:41.781+00:00
https://api.402pixels.com/block/57/52,api.402pixels.com,base,other,,false,1.0000,55,368,3,94,2026-06-20T08:36:35.135+00:00
https://api.402pixels.com/block/58/57,api.402pixels.com,base,other,,false,1.0000,103,253,9,97,2026-06-25T08:08:42.716+00:00
https://api.agentwonderland.com/x402/endpoints/13-f-hedge-fund-holdings,api.agentwonderland.com,base,other,,false,1.0000,145,328,12,92,2026-06-24T07:38:44.442+00:00
https://api.agentwonderland.com/x402/endpoints/earnings-calendar,api.agentwonderland.com,base,other,,false,1.0000,166,268,15,94,2026-06-25T08:06:51.795+00:00
https://api.anchor-x402.com/v1/anchor,api.anchor-x402.com,base,other,,false,1.0000,294,333,21,93,2026-06-25T08:06:50.646+00:00
https://api.anchor-x402.com/v1/attest,api.anchor-x402.com,base,other,,false,1.0000,288,371,21,92,2026-06-25T08:15:31.161+00:00
https://api.anchor-x402.com/v1/aura,api.anchor-x402.com,base,other,,false,1.0000,285,306,9,93,2026-06-22T10:34:07.29+00:00
https://api.anchor-x402.com/v1/parse/datetime,api.anchor-x402.com,base,other,,false,1.0000,260,313,18,94,2026-06-24T07:47:43.758+00:00
https://api.anchor-x402.com/v1/price/token,api.anchor-x402.com,base,other,,false,1.0000,234,324,21,93,2026-06-25T08:16:03.75+00:00
https://api.anchor-x402.com/v1/resolve/name,api.anchor-x402.com,base,other,,false,1.0000,259,319,21,93,2026-06-25T08:15:54.98+00:00
https://api.anthropic.com/v1/messages,api.anthropic.com,base,inference,,false,1.0000,28,94,21,97,2026-06-25T07:58:19.934+00:00
https://api.auor.io/google-maps/v1/search/basic,api.auor.io,base,other,,false,1.0000,194,298,21,94,2026-06-25T07:59:41.152+00:00
https://api.bankr.bot/agent/job/{jobId},api.bankr.bot,base,infra,1P,false,1.0000,145,348,21,96,2026-06-25T07:59:01.329+00:00
https://api.bankr.bot/agent/prompt,api.bankr.bot,base,infra,1P,false,1.0000,174,328,21,96,2026-06-25T07:59:00.455+00:00
https://api.bankr.bot/token-launches/deploy,api.bankr.bot,base,infra,1P,false,0.7143,159,363,21,96,2026-06-25T07:59:13.351+00:00
https://api.bankr.bot/wallet/me,api.bankr.bot,base,infra,1P,false,1.0000,125,357,21,97,2026-06-25T07:59:04.202+00:00
https://api.bankr.bot/wallet/portfolio,api.bankr.bot,base,infra,1P,false,1.0000,237,674,21,96,2026-06-25T07:58:59.579+00:00
https://api.bankr.bot/wallet/sign,api.bankr.bot,base,infra,1P,false,1.0000,136,341,21,96,2026-06-25T07:59:00.909+00:00
https://api.bankr.bot/wallet/submit,api.bankr.bot,base,infra,1P,false,1.0000,149,341,21,96,2026-06-25T07:59:00.046+00:00
https://api.bankr.bot/wallet/transfer,api.bankr.bot,base,infra,1P,false,1.0000,163,346,21,97,2026-06-25T07:59:04.591+00:00
https://api.carbon-cashmere.de/v1/btc-derivatives/reorg-stream,api.carbon-cashmere.de,base,other,,false,1.0000,366,382,3,91,2026-06-21T07:58:42.512+00:00
https://api.carbon-cashmere.de/v1/kaspa-derivatives/fee-regime,api.carbon-cashmere.de,base,other,,false,1.0000,490,626,15,89,2026-06-25T08:10:11.118+00:00
https://api.cryptoetfsentinel.com/v1/xbrl/issuers/0001980994,api.cryptoetfsentinel.com,base,other,,false,1.0000,459,503,21,89,2026-06-25T08:07:53.389+00:00
https://api.deepinfra.com/v1/openai/chat/completions,api.deepinfra.com,base,inference,,false,1.0000,240,493,21,92,2026-06-25T07:58:26.339+00:00
https://api.fireworks.ai/inference/v1/chat/completions,api.fireworks.ai,base,inference,,false,1.0000,36,294,21,97,2026-06-25T07:58:20.188+00:00
https://api.groq.com/openai/v1/chat/completions,api.groq.com,base,inference,,false,1.0000,53,141,21,97,2026-06-25T07:58:19.282+00:00
https://api.imgzen.dev/v1/models/nano-banana/generate,api.imgzen.dev,base,other,,false,0.0000,61,156,21,40,2026-06-25T08:12:20.144+00:00
https://api.influship.com/v1/raw/youtube/transcript/BTJGr78-zyw,api.influship.com,base,other,,false,1.0000,112,193,21,96,2026-06-25T08:13:23.285+00:00
https://api.influship.com/v1/raw/youtube/transcript/H-8NrKFQKhU,api.influship.com,base,other,,false,1.0000,106,196,21,96,2026-06-25T08:13:34.465+00:00
https://api.influship.com/v1/raw/youtube/transcript/jLFG_FZKbks,api.influship.com,base,other,,false,1.0000,109,196,21,96,2026-06-25T08:14:06.606+00:00
https://api.influship.com/v1/raw/youtube/transcript/kwEtOyaFhCA,api.influship.com,base,other,,false,1.0000,103,233,21,96,2026-06-25T08:13:30.59+00:00
https://api.influship.com/v1/raw/youtube/transcript/NdU6UdUKaYc,api.influship.com,base,other,,false,1.0000,116,195,21,94,2026-06-25T08:13:03.366+00:00
https://api.influship.com/v1/raw/youtube/transcript/opB7_JXL0LA,api.influship.com,base,other,,false,1.0000,116,197,21,96,2026-06-25T08:13:01.998+00:00
https://api.influship.com/v1/raw/youtube/transcript/PnpHwhTWw0c,api.influship.com,base,other,,false,1.0000,121,233,21,95,2026-06-25T08:11:04.206+00:00
https://api.influship.com/v1/raw/youtube/transcript/qel8Fyt78fk,api.influship.com,base,other,,false,1.0000,113,193,21,96,2026-06-25T08:14:15.063+00:00
https://api.influship.com/v1/raw/youtube/transcript/V-z0k5xu1hM,api.influship.com,base,other,,false,1.0000,106,200,21,96,2026-06-25T08:13:54.124+00:00
https://api.influship.com/v1/raw/youtube/transcript/zc8Nh4TMB1s,api.influship.com,base,other,,false,1.0000,109,194,21,95,2026-06-25T08:14:02.167+00:00
https://api.messari.io/funding/v1/organizations,api.messari.io,base;solana,data,1P,false,1.0000,95,229,21,97,2026-06-25T08:03:26.515+00:00
https://api.messari.io/metrics/v2/assets/details,api.messari.io,base;solana,data,1P,false,1.0000,131,238,21,96,2026-06-25T08:03:27.077+00:00
https://api.messari.io/metrics/v2/assets/roi,api.messari.io,base;solana,data,1P,false,1.0000,114,263,21,96,2026-06-25T08:03:24.412+00:00
https://api.messari.io/news/v1/news/feed,api.messari.io,base;solana,data,1P,false,1.0000,94,244,21,97,2026-06-25T08:03:27.406+00:00
https://api.messari.io/signal/v1/assets,api.messari.io,base;solana,data,1P,false,1.0000,112,179,21,95,2026-06-25T08:03:18.234+00:00
https://api.mnemospark.ai/api/mnemospark-lite/upload,api.mnemospark.ai,base,other,,false,1.0000,206,266,21,93,2026-06-25T08:13:43.816+00:00
