endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,192,316,18,94,2026-06-23T07:56:46.342+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,254,349,18,94,2026-06-23T07:55:38.885+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,201,543,18,40,2026-06-23T07:57:57.372+00:00
https://2s.io/api/agent/marketplace/discover,2s.io,base,other,,false,1.0000,258,262,3,92,2026-06-17T08:48:13.03+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,194,284,18,40,2026-06-23T07:59:20.245+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,182,302,18,40,2026-06-23T07:59:29.717+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,164,265,18,40,2026-06-23T07:58:55.315+00:00
https://agentic-video-market-service.onrender.com/v1/videos/sora2/generate,agentic-video-market-service.onrender.com,base,other,,false,1.0000,166,220,3,94,2026-06-17T08:49:48.393+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,182,322,18,92,2026-06-23T07:48:46.675+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,131,303,18,94,2026-06-23T07:47:42.023+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,185,464,18,94,2026-06-23T07:47:42.918+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base,data,1P,false,1.0000,145,210,18,94,2026-06-23T07:47:43.661+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base,data,1P,false,1.0000,210,425,18,93,2026-06-23T07:47:31.047+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.0000,44,123,21,40,2026-06-23T07:45:15.917+00:00
https://alphapulse-omega.vercel.app/api/alpha/vaults,alphapulse-omega.vercel.app,base,other,,false,1.0000,114,193,15,95,2026-06-22T10:22:47.388+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,385,953,18,93,2026-06-23T07:52:20.913+00:00
https://api-production-853c.up.railway.app/v1/crypto/risk-brief,api-production-853c.up.railway.app,base,other,,false,1.0000,83,152,9,97,2026-06-20T08:26:03.373+00:00
https://api-production-853c.up.railway.app/v1/preflight,api-production-853c.up.railway.app,base,other,,false,1.0000,138,168,9,97,2026-06-20T08:26:55.738+00:00
https://api.402pixels.com/block/50/52,api.402pixels.com,base,other,,false,1.0000,93,404,9,95,2026-06-20T08:25:14.985+00:00
https://api.402pixels.com/block/53/52,api.402pixels.com,base,other,,false,1.0000,125,129,3,96,2026-06-23T07:51:28.916+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,226,567,21,92,2026-06-23T07:43:08.193+00:00
https://api.402pixels.com/block/56/51,api.402pixels.com,base,other,,false,1.0000,100,267,21,94,2026-06-23T07:43:31.215+00:00
https://api.402pixels.com/block/56/52,api.402pixels.com,base,other,,false,1.0000,87,471,9,94,2026-06-20T08:32:47.362+00:00
https://api.402pixels.com/block/57/51,api.402pixels.com,base,other,,false,1.0000,152,448,18,93,2026-06-23T07:49:47.026+00:00
https://api.402pixels.com/block/57/52,api.402pixels.com,base,other,,false,1.0000,55,368,3,94,2026-06-20T08:36:35.135+00:00
https://api.402pixels.com/block/58/57,api.402pixels.com,base,other,,false,1.0000,104,261,3,95,2026-06-23T07:51:47.037+00:00
https://api.agentwonderland.com/x402/endpoints/13-f-hedge-fund-holdings,api.agentwonderland.com,base,other,,false,1.0000,133,272,9,95,2026-06-23T07:49:44.246+00:00
https://api.agentwonderland.com/x402/endpoints/earnings-calendar,api.agentwonderland.com,base,other,,false,1.0000,134,187,9,95,2026-06-23T07:50:00.188+00:00
https://api.anchor-x402.com/v1/anchor,api.anchor-x402.com,base,other,,false,1.0000,254,336,18,93,2026-06-23T07:49:51.038+00:00
https://api.anchor-x402.com/v1/attest,api.anchor-x402.com,base,other,,false,1.0000,263,362,18,93,2026-06-23T07:58:22.443+00:00
https://api.anchor-x402.com/v1/aura,api.anchor-x402.com,base,other,,false,1.0000,220,305,12,93,2026-06-22T10:34:07.29+00:00
https://api.anchor-x402.com/v1/parse/datetime,api.anchor-x402.com,base,other,,false,1.0000,213,313,18,93,2026-06-23T07:59:38.073+00:00
https://api.anchor-x402.com/v1/price/token,api.anchor-x402.com,base,other,,false,1.0000,202,325,18,94,2026-06-23T07:58:57.708+00:00
https://api.anchor-x402.com/v1/resolve/name,api.anchor-x402.com,base,other,,false,1.0000,206,320,18,93,2026-06-23T07:58:49.237+00:00
https://api.anthropic.com/v1/messages,api.anthropic.com,base,inference,,false,1.0000,25,84,21,95,2026-06-23T07:41:48.828+00:00
https://api.auor.io/google-maps/v1/search/basic,api.auor.io,base,other,,false,1.0000,193,308,21,94,2026-06-23T07:43:04.079+00:00
https://api.bankr.bot/agent/job/{jobId},api.bankr.bot,base,infra,1P,false,1.0000,254,348,21,95,2026-06-23T07:42:31.5+00:00
https://api.bankr.bot/agent/prompt,api.bankr.bot,base,infra,1P,false,1.0000,248,346,21,95,2026-06-23T07:42:30.358+00:00
https://api.bankr.bot/token-launches/deploy,api.bankr.bot,base,infra,1P,false,0.7143,236,378,21,95,2026-06-23T07:42:41.207+00:00
https://api.bankr.bot/wallet/me,api.bankr.bot,base,infra,1P,false,1.0000,256,367,21,96,2026-06-23T07:42:32.587+00:00
https://api.bankr.bot/wallet/portfolio,api.bankr.bot,base,infra,1P,false,1.0000,275,674,21,94,2026-06-23T07:42:29.019+00:00
https://api.bankr.bot/wallet/sign,api.bankr.bot,base,infra,1P,false,1.0000,255,344,21,95,2026-06-23T07:42:30.928+00:00
https://api.bankr.bot/wallet/submit,api.bankr.bot,base,infra,1P,false,1.0000,258,348,21,95,2026-06-23T07:42:29.685+00:00
https://api.bankr.bot/wallet/transfer,api.bankr.bot,base,infra,1P,false,1.0000,253,352,21,95,2026-06-23T07:42:33.208+00:00
https://api.carbon-cashmere.de/v1/btc-derivatives/reorg-stream,api.carbon-cashmere.de,base,other,,false,1.0000,366,382,3,91,2026-06-21T07:58:42.512+00:00
https://api.carbon-cashmere.de/v1/kaspa-derivatives/fee-regime,api.carbon-cashmere.de,base,other,,false,1.0000,601,629,9,87,2026-06-23T07:53:04.324+00:00
https://api.cryptoetfsentinel.com/v1/xbrl/issuers/0001980994,api.cryptoetfsentinel.com,base,other,,false,1.0000,398,498,18,90,2026-06-23T07:50:42.546+00:00
https://api.deepinfra.com/v1/openai/chat/completions,api.deepinfra.com,base,inference,,false,1.0000,250,520,21,94,2026-06-23T07:41:55.295+00:00
https://api.fireworks.ai/inference/v1/chat/completions,api.fireworks.ai,base,inference,,false,1.0000,33,164,21,94,2026-06-23T07:41:49.587+00:00
https://api.groq.com/openai/v1/chat/completions,api.groq.com,base,inference,,false,1.0000,53,132,21,95,2026-06-23T07:41:47.799+00:00
https://api.imgzen.dev/v1/models/nano-banana/generate,api.imgzen.dev,base,other,,false,0.0000,35,158,18,40,2026-06-23T07:55:11.322+00:00
https://api.influship.com/v1/raw/youtube/transcript/BTJGr78-zyw,api.influship.com,base,other,,false,1.0000,70,194,18,95,2026-06-23T07:56:16.864+00:00
https://api.influship.com/v1/raw/youtube/transcript/H-8NrKFQKhU,api.influship.com,base,other,,false,1.0000,67,199,18,94,2026-06-23T07:56:28.683+00:00
