endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,230,284,21,93,2026-06-27T07:39:09.497+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,239,373,21,94,2026-06-27T07:38:05.108+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,226,514,21,40,2026-06-27T07:40:15.708+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,224,399,21,40,2026-06-27T07:41:43.967+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,215,383,15,40,2026-06-27T07:41:57.742+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,220,347,21,40,2026-06-27T07:41:10.67+00:00
https://agent402.tools/api/convert/bytes-to-gibibytes,agent402.tools,base,other,,false,0.0000,184,205,3,40,2026-06-27T07:28:12.788+00:00
https://agent402.tools/api/convert/bytes-to-gigabytes,agent402.tools,base,other,,false,0.0000,98,287,3,40,2026-06-27T07:29:48.281+00:00
https://agent402.tools/api/convert/bytes-to-kibibytes,agent402.tools,base,other,,false,0.0000,201,296,3,40,2026-06-27T07:31:02.553+00:00
https://agent402.tools/api/convert/bytes-to-kilobytes,agent402.tools,base,other,,false,0.0000,206,386,3,40,2026-06-27T07:36:03.864+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,243,406,21,92,2026-06-27T07:31:03.707+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,197,290,21,94,2026-06-27T07:29:50.532+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,210,361,21,94,2026-06-27T07:29:47.636+00:00
