endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,202,331,21,94,2026-06-14T07:53:28.832+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,255,422,21,92,2026-06-14T07:52:12.784+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,167,380,21,40,2026-06-14T07:54:37.143+00:00
https://2s.io/api/geocode/reverse,2s.io,base,other,,false,1.0000,239,242,3,94,2026-06-08T08:37:55.866+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,104,300,21,40,2026-06-14T07:55:56.326+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,144,406,18,40,2026-06-14T07:55:59.307+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,144,291,21,40,2026-06-14T07:55:18.813+00:00
https://agentic-video-market-service.onrender.com/v1/videos/sora2/generate,agentic-video-market-service.onrender.com,base,other,,false,1.0000,108,169,6,96,2026-06-14T07:44:22.517+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,195,407,21,94,2026-06-14T07:46:51.884+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,73,268,21,96,2026-06-14T07:46:00.327+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,212,411,21,94,2026-06-14T07:45:59.711+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base,data,1P,false,1.0000,78,247,21,97,2026-06-14T07:46:00.013+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base,data,1P,false,1.0000,216,633,21,94,2026-06-14T07:45:25.282+00:00
https://agentspec-one.vercel.app/generate/bazaar-metadata,agentspec-one.vercel.app,base,other,,false,1.0000,173,373,15,94,2026-06-12T07:37:51.896+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.7143,138,264,21,94,2026-06-14T07:43:54.659+00:00
https://alphapulse-omega.vercel.app/api/alpha/vaults,alphapulse-omega.vercel.app,base,other,,false,1.0000,134,201,21,96,2026-06-14T07:46:11.255+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,443,733,21,89,2026-06-14T07:49:55.63+00:00
https://api-production-853c.up.railway.app/v1/crypto/risk-brief,api-production-853c.up.railway.app,base,other,,false,1.0000,1045,1189,21,79,2026-06-14T07:46:38.065+00:00
https://api-production-853c.up.railway.app/v1/preflight,api-production-853c.up.railway.app,base,other,,false,1.0000,1050,1085,21,79,2026-06-14T07:47:33.013+00:00
https://api.402pixels.com/block/50/52,api.402pixels.com,base,other,,false,1.0000,107,420,21,96,2026-06-14T07:45:58.127+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,196,389,21,95,2026-06-14T07:42:18.361+00:00
https://api.402pixels.com/block/56/51,api.402pixels.com,base,other,,false,1.0000,197,228,21,94,2026-06-14T07:42:36.278+00:00
https://api.402pixels.com/block/56/52,api.402pixels.com,base,other,,false,1.0000,105,255,21,96,2026-06-14T07:52:31.898+00:00
https://api.402pixels.com/block/57/51,api.402pixels.com,base,other,,false,1.0000,106,323,21,93,2026-06-14T07:47:43.675+00:00
