endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,148,331,21,95,2026-06-16T10:14:55.853+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,226,373,21,94,2026-06-16T10:13:41.647+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,186,380,21,40,2026-06-16T10:16:15.593+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,104,256,21,40,2026-06-16T10:17:41.238+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,131,349,18,40,2026-06-16T10:17:53.484+00:00
https://9cbb3c721f8de8.lhr.life/base-edge,9cbb3c721f8de8.lhr.life,base,other,,false,0.0000,131,262,21,40,2026-06-16T10:17:08.793+00:00
https://agentic-video-market-service.onrender.com/v1/videos/sora2/generate,agentic-video-market-service.onrender.com,base,other,,false,1.0000,141,256,12,94,2026-06-16T10:04:14.239+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,201,356,21,93,2026-06-16T10:07:02.449+00:00
https://agents.allium.so/api/v1/developer/wallet/balances,agents.allium.so,base,data,1P,false,1.0000,96,258,21,93,2026-06-16T10:06:00.149+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base,data,1P,false,1.0000,211,382,21,95,2026-06-16T10:05:54.734+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base,data,1P,false,1.0000,79,396,21,90,2026-06-16T10:05:55.958+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base,data,1P,false,1.0000,210,455,21,95,2026-06-16T10:05:47.347+00:00
https://agentspec-one.vercel.app/generate/bazaar-metadata,agentspec-one.vercel.app,base,other,,false,1.0000,170,328,9,94,2026-06-12T07:37:51.896+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.7143,138,264,21,40,2026-06-16T10:03:32.569+00:00
https://alphapulse-omega.vercel.app/api/alpha/vaults,alphapulse-omega.vercel.app,base,other,,false,1.0000,134,174,21,95,2026-06-16T10:06:14.108+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,451,798,21,92,2026-06-16T10:10:38.43+00:00
https://api-production-853c.up.railway.app/v1/crypto/risk-brief,api-production-853c.up.railway.app,base,other,,false,1.0000,1062,1110,21,95,2026-06-16T10:06:53.298+00:00
https://api-production-853c.up.railway.app/v1/preflight,api-production-853c.up.railway.app,base,other,,false,1.0000,1053,1085,21,95,2026-06-16T10:07:48.094+00:00
https://api.402pixels.com/block/50/52,api.402pixels.com,base,other,,false,1.0000,109,443,21,95,2026-06-16T10:05:51.939+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,218,389,21,93,2026-06-16T10:01:28.049+00:00
