endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
https://25eea783-b936-4296-ac87-c0e08276cd6c-00-1gb08v8hk77v0-l5j0cc5r.riker.replit.dev/api/products,25eea783-b936-4296-ac87-c0e08276cd6c-00-1gb08v8hk77v0-l5j0cc5r.riker.replit.dev,base,other,,false,1.0000,202,323,12,95,2026-07-06T07:20:50.829+00:00
https://2captcha.x402.paysponge.com/reportCorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,145,305,21,92,2026-07-06T07:27:03.881+00:00
https://2captcha.x402.paysponge.com/reportIncorrect,2captcha.x402.paysponge.com,base,infra,3P,false,1.0000,147,331,21,95,2026-07-06T07:26:28.335+00:00
https://2d6f30bb0ae713.lhr.life/base-edge,2d6f30bb0ae713.lhr.life,base,other,,false,0.0000,220,591,21,40,2026-07-06T07:27:50.479+00:00
https://81c7b32a76ce41.lhr.life/base-edge,81c7b32a76ce41.lhr.life,base,other,,false,0.0000,214,523,18,40,2026-07-06T07:28:48.061+00:00
https://852b2bac444424.lhr.life/base-edge,852b2bac444424.lhr.life,base,other,,false,0.0000,206,387,18,40,2026-07-06T07:28:59.177+00:00
https://agent-proxy.alchemy.com/v1/x402/4013ed2b4f50e768/abc-test-123/,agent-proxy.alchemy.com,base,other,,false,1.0000,240,470,12,93,2026-07-06T07:29:08.479+00:00
https://agent402.tools/api/convert/furlongs-to-nanometers,agent402.tools,base;polygon;eip155:42161;eip155:4663;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,0.0000,104,104,3,40,2026-07-06T07:21:08.733+00:00
https://agent402.tools/api/convert/furlongs-to-nautical-miles,agent402.tools,base;polygon;eip155:42161;eip155:4663;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,0.0000,98,110,3,40,2026-07-06T07:28:40.206+00:00
https://agent402.tools/api/convert/gibibytes-to-mebibytes,agent402.tools,base;polygon;eip155:42161;eip155:4663;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,0.0000,90,101,3,40,2026-07-06T07:28:46.566+00:00
https://agent402.tools/api/convert/square-centimeters-to-square-feet,agent402.tools,base;polygon;eip155:42161;eip155:4663;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,0.0000,160,305,3,40,2026-06-30T08:06:06.529+00:00
https://agentproof-murex.vercel.app/schema/infer,agentproof-murex.vercel.app,base,other,,false,1.0000,209,351,21,96,2026-07-06T07:21:13.056+00:00
https://agents.allium.so/api/v1/developer/wallet/pnl,agents.allium.so,base;polygon;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,171,408,21,93,2026-07-06T07:20:32.428+00:00
https://agents.allium.so/api/v1/developer/wallet/transactions,agents.allium.so,base;polygon;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,204,271,12,94,2026-07-03T07:03:34.853+00:00
https://agents.allium.so/api/v1/explorer/queries/run-async,agents.allium.so,base;polygon;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,194,329,21,94,2026-07-06T07:20:26.663+00:00
https://alpha.palmvox.com/api/airdrop/radar,alpha.palmvox.com,base,other,,false,0.0000,34,132,21,40,2026-07-06T07:19:11.244+00:00
https://api-dev.agents.skillfulai.io/api/x402/demo/mainnet/premium,api-dev.agents.skillfulai.io,base,other,,false,1.0000,373,766,21,89,2026-07-06T07:24:27.788+00:00
https://api.402pixels.com/block/53/52,api.402pixels.com,base,other,,false,1.0000,100,512,21,92,2026-07-06T07:23:48.179+00:00
https://api.402pixels.com/block/55/51,api.402pixels.com,base,other,,false,1.0000,204,629,21,92,2026-07-06T07:18:02.145+00:00
https://api.402pixels.com/block/56/51,api.402pixels.com,base,other,,false,1.0000,195,299,21,93,2026-07-06T07:18:13.676+00:00
https://api.402pixels.com/block/57/51,api.402pixels.com,base,other,,false,1.0000,174,438,21,93,2026-07-06T07:22:05.485+00:00
https://api.402pixels.com/block/57/52,api.402pixels.com,base,other,,false,1.0000,75,591,9,95,2026-07-02T07:05:52.951+00:00
https://api.402pixels.com/block/58/57,api.402pixels.com,base,other,,false,1.0000,80,281,21,94,2026-07-06T07:24:03.321+00:00
https://api.agentwonderland.com/x402/endpoints/earnings-calendar,api.agentwonderland.com,base,other,,false,1.0000,121,581,12,88,2026-07-03T07:05:38.535+00:00
https://api.agentwonderland.com/x402/endpoints/product-description-council,api.agentwonderland.com,base,other,,false,1.0000,155,162,3,94,2026-06-30T08:11:05.092+00:00
https://api.anchor-x402.com/v1/attest,api.anchor-x402.com,base;polygon;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,287,376,21,95,2026-07-06T07:28:04.62+00:00
https://api.anchor-x402.com/v1/parse/datetime,api.anchor-x402.com,base;polygon;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,300,325,18,95,2026-07-06T07:28:56.428+00:00
https://api.anchor-x402.com/v1/price/token,api.anchor-x402.com,base;polygon;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,296,327,18,95,2026-07-06T07:28:31.003+00:00
https://api.anchor-x402.com/v1/resolve/name,api.anchor-x402.com,base;polygon;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,247,386,12,95,2026-07-03T07:13:16.372+00:00
https://api.anthropic.com/v1/messages,api.anthropic.com,base,inference,,false,1.0000,22,48,21,97,2026-07-06T07:16:58.466+00:00
https://api.auor.io/google-maps/v1/search/basic,api.auor.io,base,other,,false,1.0000,191,256,21,95,2026-07-06T07:17:59.765+00:00
https://api.bankr.bot/agent/job/{jobId},api.bankr.bot,base,infra,1P,false,1.0000,150,362,21,93,2026-07-06T07:17:37.466+00:00
https://api.bankr.bot/agent/prompt,api.bankr.bot,base,infra,1P,false,1.0000,152,354,21,94,2026-07-06T07:17:35.649+00:00
https://api.bankr.bot/token-launches/deploy,api.bankr.bot,base,infra,1P,false,0.8571,114,320,21,92,2026-07-06T07:17:46.505+00:00
https://api.bankr.bot/wallet/me,api.bankr.bot,base,infra,1P,false,1.0000,149,360,21,92,2026-07-06T07:17:39.125+00:00
https://api.bankr.bot/wallet/portfolio,api.bankr.bot,base,infra,1P,false,1.0000,243,571,21,92,2026-07-06T07:17:33.762+00:00
https://api.bankr.bot/wallet/sign,api.bankr.bot,base,infra,1P,false,1.0000,151,360,21,92,2026-07-06T07:17:36.591+00:00
https://api.bankr.bot/wallet/submit,api.bankr.bot,base,infra,1P,false,1.0000,167,351,21,92,2026-07-06T07:17:34.835+00:00
https://api.bankr.bot/wallet/transfer,api.bankr.bot,base,infra,1P,false,1.0000,151,336,21,92,2026-07-06T07:17:40.099+00:00
https://api.carbon-cashmere.de/v1/btc-derivatives/ordinals-flow,api.carbon-cashmere.de,base;algorand:sgo1gkszye7iepittxcbyw9x8fmnrcdexi9/coujoii=;algorand:wghe2pwdvd7s12bl5faop20egyesn73ktic1qzkkit8=;polygon;eip155:42161;eip155:480;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,1.0000,495,534,3,89,2026-06-30T08:22:16.597+00:00
https://api.carbon-cashmere.de/v1/kaspa-derivatives/fee-regime,api.carbon-cashmere.de,base;algorand:sgo1gkszye7iepittxcbyw9x8fmnrcdexi9/coujoii=;algorand:wghe2pwdvd7s12bl5faop20egyesn73ktic1qzkkit8=;polygon;eip155:42161;eip155:480;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp;stellar:pubnet,other,,false,1.0000,500,649,18,88,2026-07-05T08:03:19.411+00:00
https://api.cryptoetfsentinel.com/v1/xbrl/issuers/0001980994,api.cryptoetfsentinel.com,base,other,,false,1.0000,472,502,21,91,2026-07-06T07:23:01.635+00:00
https://api.deepinfra.com/v1/openai/chat/completions,api.deepinfra.com,base,inference,,false,1.0000,224,504,21,92,2026-07-06T07:17:01.284+00:00
https://api.fireworks.ai/inference/v1/chat/completions,api.fireworks.ai,base,inference,,false,1.0000,39,103,21,96,2026-07-06T07:16:58.62+00:00
https://api.getanyapi.com/v1/run/booking.search,api.getanyapi.com,base,other,,false,1.0000,94,239,21,96,2026-07-06T07:20:50.319+00:00
https://api.groq.com/openai/v1/chat/completions,api.groq.com,base,inference,,false,1.0000,54,120,21,97,2026-07-06T07:16:57.968+00:00
https://api.imgzen.dev/v1/models/nano-banana/generate,api.imgzen.dev,base,other,,false,0.0000,37,119,21,40,2026-07-06T07:26:06.81+00:00
https://api.influship.com/v1/raw/youtube/transcript/BTJGr78-zyw,api.influship.com,base,other,,false,1.0000,103,126,21,95,2026-07-06T07:26:44.441+00:00
https://api.influship.com/v1/raw/youtube/transcript/H-8NrKFQKhU,api.influship.com,base,other,,false,1.0000,107,120,21,97,2026-07-06T07:26:53.312+00:00
https://api.influship.com/v1/raw/youtube/transcript/jLFG_FZKbks,api.influship.com,base,other,,false,1.0000,105,121,21,97,2026-07-06T07:27:14.945+00:00
https://api.influship.com/v1/raw/youtube/transcript/kwEtOyaFhCA,api.influship.com,base,other,,false,1.0000,106,120,21,97,2026-07-06T07:26:51.444+00:00
https://api.influship.com/v1/raw/youtube/transcript/NdU6UdUKaYc,api.influship.com,base,other,,false,1.0000,111,128,21,95,2026-07-06T07:26:30.349+00:00
https://api.influship.com/v1/raw/youtube/transcript/opB7_JXL0LA,api.influship.com,base,other,,false,1.0000,113,130,21,97,2026-07-06T07:26:34.229+00:00
https://api.influship.com/v1/raw/youtube/transcript/PnpHwhTWw0c,api.influship.com,base,other,,false,1.0000,111,199,21,95,2026-07-06T07:25:16.39+00:00
https://api.influship.com/v1/raw/youtube/transcript/qel8Fyt78fk,api.influship.com,base,other,,false,1.0000,107,129,21,96,2026-07-06T07:27:20.241+00:00
https://api.influship.com/v1/raw/youtube/transcript/V-z0k5xu1hM,api.influship.com,base,other,,false,1.0000,103,142,21,97,2026-07-06T07:27:07.45+00:00
https://api.influship.com/v1/raw/youtube/transcript/zc8Nh4TMB1s,api.influship.com,base,other,,false,1.0000,105,123,21,97,2026-07-06T07:27:10.238+00:00
https://api.invoket.com/phone/resolve/batch,api.invoket.com,base,other,,false,1.0000,409,916,3,89,2026-07-03T07:11:18.335+00:00
https://api.messari.io/funding/v1/organizations,api.messari.io,base;solana;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,79,275,21,92,2026-07-06T07:19:46.623+00:00
https://api.messari.io/metrics/v2/assets/details,api.messari.io,base;solana;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,132,140,21,95,2026-07-06T07:19:48.067+00:00
https://api.messari.io/metrics/v2/assets/roi,api.messari.io,base;solana;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,110,285,21,96,2026-07-06T07:19:48.641+00:00
https://api.messari.io/news/v1/news/feed,api.messari.io,base;solana;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,90,153,21,96,2026-07-06T07:19:49.948+00:00
https://api.messari.io/signal/v1/assets,api.messari.io,base;solana;eip155:196;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,116,147,21,95,2026-07-06T07:19:50.396+00:00
https://api.mnemospark.ai/api/mnemospark-lite/upload,api.mnemospark.ai,base,other,,false,1.0000,225,321,21,96,2026-07-06T07:27:04.109+00:00
https://api.myceliasignal.com/oracle/price/gbp/cad,api.myceliasignal.com,base,other,,false,1.0000,102,161,18,96,2026-07-06T07:28:30.017+00:00
https://api.myceliasignal.com/oracle/price/gbp/cny,api.myceliasignal.com,base,other,,false,1.0000,146,223,21,96,2026-07-06T07:28:00.536+00:00
https://api.nansen.ai/api/v1/profiler/address/pnl,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,93,126,21,97,2026-07-06T07:22:21.185+00:00
https://api.nansen.ai/api/v1/profiler/address/related-wallets,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,95,118,21,97,2026-07-06T07:25:13.475+00:00
https://api.nansen.ai/api/v1/profiler/perp-positions,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,92,119,21,96,2026-07-06T07:22:14.539+00:00
https://api.nansen.ai/api/v1/smart-money/dex-trades,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,100,117,21,96,2026-07-06T07:22:10.01+00:00
https://api.nansen.ai/api/v1/smart-money/holdings,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,92,134,21,96,2026-07-06T07:22:02.234+00:00
https://api.nansen.ai/api/v1/tgm/jup-dca,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,102,150,21,97,2026-07-06T07:22:06.884+00:00
https://api.nansen.ai/api/v1/tgm/transfers,api.nansen.ai,base;solana;eip155:196;eip155:56;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,data,1P,false,1.0000,95,107,21,96,2026-07-06T07:22:14.827+00:00
https://api.openai.com/v1/chat/completions,api.openai.com,base,inference,,false,1.0000,69,84,21,97,2026-07-06T07:16:58.321+00:00
https://api.perplexity.ai/chat/completions,api.perplexity.ai,base,data,,false,1.0000,108,200,21,96,2026-07-06T07:17:04.876+00:00
https://api.quantoracle.dev/v1/watch/extend,api.quantoracle.dev,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,0.0000,268,739,21,40,2026-07-06T07:19:40.886+00:00
https://api.quantoracle.dev/v1/watch/position,api.quantoracle.dev,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,0.0000,126,524,21,40,2026-07-06T07:19:19.019+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df68ab234010b7d331717,api.questflow.ai,base,inference,1P,false,1.0000,366,408,21,91,2026-07-06T07:24:04.58+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df68fb234010b7d33175c,api.questflow.ai,base,inference,1P,false,1.0000,364,423,21,91,2026-07-06T07:24:17.074+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df69db234010b7d331809,api.questflow.ai,base,inference,1P,false,1.0000,371,409,21,91,2026-07-06T07:23:54.185+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df6abb234010b7d3318ae,api.questflow.ai,base,inference,1P,false,1.0000,359,430,21,92,2026-07-06T07:24:08.078+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7a9b234010b7d331b17,api.questflow.ai,base,inference,1P,false,1.0000,400,744,21,91,2026-07-06T07:23:18.017+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7b2b234010b7d331b61,api.questflow.ai,base,inference,1P,false,1.0000,362,452,21,91,2026-07-06T07:24:15.817+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7b7b234010b7d331ba0,api.questflow.ai,base,inference,1P,false,1.0000,368,412,21,91,2026-07-06T07:23:24.057+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7ceb234010b7d331c85,api.questflow.ai,base,inference,1P,false,1.0000,403,768,21,90,2026-07-06T07:23:03.421+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7d3b234010b7d331cc4,api.questflow.ai,base,inference,1P,false,1.0000,370,785,21,90,2026-07-06T07:23:39.039+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687df7dbb234010b7d331d0c,api.questflow.ai,base,inference,1P,false,1.0000,393,736,21,91,2026-07-06T07:23:16.758+00:00
https://api.questflow.ai/x402/agent/qrn:agent:687e2a4457b6ecbe004244af,api.questflow.ai,base,inference,1P,false,1.0000,373,722,21,91,2026-07-06T07:23:15.505+00:00
https://api.questflow.ai/x402/agent/qrn:agent:6896c8469b0e5b463f620fcf,api.questflow.ai,base,inference,1P,false,1.0000,363,415,21,91,2026-07-06T07:23:28.771+00:00
https://api.questflow.ai/x402/agent/qrn:agent:68a68dea6913f9f1c46e2666,api.questflow.ai,base,inference,1P,false,1.0000,400,915,21,91,2026-07-06T07:23:12.979+00:00
