endpoint_url,domain,network,capability,integration_type,x402_verified,success_rate_7d,latency_p50_7d,latency_p95_7d,samples_7d,score,last_probed_at
http://news-summarizer-x402.vercel.app/summarize,news-summarizer-x402.vercel.app,base,other,,false,1.0000,5897,5971,3,63,2026-08-17T04:20:04.682+00:00
https://2s.io/api/agent/marketplace/discover,2s.io,base,other,,false,1.0000,92,276,3,94,2026-08-16T04:05:22.378+00:00
https://2s.io/api/agent/marketplace/profile,2s.io,base,other,,false,1.0000,131,228,3,94,2026-08-16T04:05:55.626+00:00
https://2s.io/api/clinical/study-detail,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,209,288,3,94,2026-08-17T04:27:48.859+00:00
https://2s.io/api/gov/counterparty,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,261,279,3,93,2026-08-13T05:28:33.308+00:00
https://2s.io/api/labor/wages,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,127,136,3,96,2026-08-13T05:28:41.462+00:00
https://2s.io/api/occupation/profile,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,257,272,3,93,2026-08-13T05:28:46.757+00:00
https://2s.io/api/security/cve-changes,2s.io,base;solana:5eykt4usfv8p8njdtrepy1vzqkqzkvdp,other,,false,1.0000,118,129,3,96,2026-08-13T05:28:50.66+00:00
https://402-server.pinata-marketing-enterprise.workers.dev/v1/retrieve/private/bafkreieoyh26ynfux2pldujpawobz6mqxkvlxcmyu2n6vhfqgcmmd5vh2u,402-server.pinata-marketing-enterprise.workers.dev,base,other,,false,1.0000,70,182,3,95,2026-08-12T05:03:20.126+00:00
https://402utils.com/v1/xlsx-extract,402utils.com,base,other,,false,1.0000,901,1083,3,82,2026-08-16T04:08:35.133+00:00
https://5-9-107-124.nip.io/defi-pool,5-9-107-124.nip.io,base,other,,false,1.0000,466,597,3,89,2026-08-16T04:04:40.071+00:00
https://5.75.142.199.sslip.io/paid/x402/report/56,5.75.142.199.sslip.io,base,other,,false,0.0000,443,451,3,40,2026-08-16T04:08:57.625+00:00
https://actionlayer.pay.zeroclick.io/zeroclick/tasks,actionlayer.pay.zeroclick.io,base,other,,false,1.0000,647,905,3,86,2026-08-12T04:58:52.686+00:00
https://agent-id-x402-production.up.railway.app/register,agent-id-x402-production.up.railway.app,base,other,,false,1.0000,588,658,3,88,2026-08-16T04:06:49.986+00:00
https://agent-proxy.alchemy.com/v1/x402/86b0ec6d1d0b3dc0/swap-allowance-holder-quote/,agent-proxy.alchemy.com,base,other,,false,1.0000,402,452,3,91,2026-08-13T05:29:50.687+00:00
https://agent-research-brief-api-production.up.railway.app/api/agentic-market-brief,agent-research-brief-api-production.up.railway.app,base,other,,false,1.0000,198,309,3,94,2026-08-16T04:06:29.047+00:00
https://agent-treats-production.up.railway.app/api/excuse,agent-treats-production.up.railway.app,base,other,,false,1.0000,125,138,3,96,2026-08-17T04:28:15.648+00:00
https://agent-treats-production.up.railway.app/api/name,agent-treats-production.up.railway.app,base,other,,false,1.0000,133,151,3,95,2026-08-17T04:26:18.993+00:00
https://agent-trust-api-production.up.railway.app/api/contract-audit/:address,agent-trust-api-production.up.railway.app,base,other,,false,0.0000,55,56,3,40,2026-08-13T05:31:52.377+00:00
https://agent-trust-api-production.up.railway.app/score/:address/full,agent-trust-api-production.up.railway.app,base,other,,false,0.0000,52,68,3,40,2026-08-13T05:31:55.743+00:00
https://agent1-gateway.aurracloud.com/agent/:id/v1/chat,agent1-gateway.aurracloud.com,base,other,,false,0.0000,8000,8000,3,40,2026-08-13T05:30:47.746+00:00
https://agent402.co.uk/v1/chain/caip2,agent402.co.uk,base,other,,false,0.0000,377,392,3,40,2026-08-17T04:26:45.642+00:00
https://agent402.co.uk/v1/demand/vote,agent402.co.uk,base,other,,false,1.0000,377,388,3,91,2026-08-17T04:23:00.411+00:00
